dataset,run,indiv,L,delta,VAR,CNN,HV,ARI,clusters,time
dim032,2,0,10,96.875,0.0844564843932423,266.57182539682407,9069.004491385944,0.8795978563808134,31,20.928688049316406
dim032,2,1,10,96.875,0.0844564843932423,266.57182539682407,9069.009148879923,0.8795978563808134,31,20.928688049316406
dim032,2,2,10,96.875,0.08594009055376542,0.0,9069.01383300071,1.0,16,20.928688049316406
dim032,2,3,10,96.875,0.08594009055376542,0.0,9069.014531461678,1.0,16,20.928688049316406
dim032,2,4,10,96.875,0.08566022751748043,27.530952380951064,9069.019075889842,0.9895986090808624,17,20.928688049316406
dim032,2,5,10,96.875,0.0858418894180823,9.565476190474865,9069.021487189786,0.9958720698995969,19,20.928688049316406
dim032,2,6,10,96.875,0.08506219137683928,114.52619047618913,9069.026246597818,0.9493124796297849,26,20.928688049316406
dim032,2,7,10,96.875,0.08450542569296021,244.0797619047606,9069.027073572726,0.8900894349837001,31,20.928688049316406
dim032,2,8,10,96.875,0.08451105823195085,239.26626984126855,9069.032435386624,0.8920718364796555,30,20.928688049316406
dim032,2,9,10,96.875,0.08556122407921216,37.23095238095105,9069.033302409282,0.9853949010865183,20,20.928688049316406
dim032,2,10,10,96.875,0.08548596522293216,44.58015873015742,9069.034336872308,0.9822517262085083,22,20.928688049316406
dim032,2,11,10,96.875,0.08504401940275318,120.57182539682401,9069.03598828818,0.943481908170684,24,20.928688049316406
dim032,2,12,10,96.875,0.08490950857655176,144.0325396825383,9069.037526523809,0.9310165455535694,26,20.928688049316406
dim032,2,13,10,96.875,0.08473860756945478,181.8075396825383,9069.043689008395,0.9158748742502412,27,20.928688049316406
dim032,2,14,10,96.875,0.0853742198432132,61.59325396825264,9069.052403484253,0.9712621949950728,22,20.928688049316406
dim032,2,15,10,96.875,0.08466550084142972,195.16706349206217,9069.052731136304,0.9080741771745064,29,20.928688049316406
dim032,2,16,10,96.875,0.08576582825921715,17.049206349205033,9069.053376375106,0.9927857333457996,21,20.928688049316406
dim032,2,17,10,96.875,0.08518227310665033,89.81825396825263,9069.053446231943,0.9592475715222775,24,20.928688049316406
dim032,2,18,10,96.875,0.08516399421440476,98.84999999999863,9069.053763812179,0.9557107668577501,22,20.928688049316406
dim032,2,19,10,96.875,0.08571719822622231,27.1948412698399,9069.054062648305,0.9851406847509766,20,20.928688049316406
dim032,2,20,10,96.875,0.0848522947634225,160.15198412698277,9069.054063797188,0.9289509817457134,26,20.928688049316406
dim032,2,21,10,96.875,0.08520473823839367,87.28531746031612,9069.054990196979,0.960345180189031,23,20.928688049316406
dim032,2,22,10,96.875,0.08483617765173626,162.61865079364944,9069.063623812099,0.9276447424279678,26,20.928688049316406
dim032,2,23,10,96.875,0.0851120287503467,103.66587301587165,9069.06366067718,0.9537645297040807,24,20.928688049316406
dim032,2,24,10,96.875,0.08467113338042034,190.35357142857012,9069.06493362727,0.9100000052263287,28,20.928688049316406
dim032,2,25,10,96.875,0.08476140971612915,170.91468253968125,9069.065809780654,0.9218825260218879,27,20.928688049316406
dim032,2,26,10,96.875,0.0846139195672911,206.4730158730146,9069.066325149055,0.9078619679979285,28,20.928688049316406
dim032,2,27,10,96.875,0.08574624087483176,24.42857142857007,9069.066311862722,0.9862076420914377,19,20.928688049316406
dim032,2,28,10,96.875,0.08497637405400163,126.81031746031609,9069.066588940219,0.9412213432501916,25,20.928688049316406
dim032,2,29,10,96.875,0.08502205190037584,122.0607142857129,9069.066604568066,0.943481908170684,24,20.928688049316406
dim032,2,30,10,96.875,0.08529666146511906,75.50753968253832,9069.066623846005,0.9657677191165943,22,20.928688049316406
dim032,2,31,10,96.875,0.08559117084084496,34.94801587301454,9069.066767224227,0.9864444761525842,19,20.928688049316406
dim032,2,32,10,96.875,0.0849411277432497,141.44087301587166,9069.066785727098,0.9391905182119243,25,20.928688049316406
dim032,2,33,10,96.875,0.08539668497495653,59.06031746031613,9069.066767005479,0.97233759902952,21,20.928688049316406
dim032,2,34,10,96.875,0.08534463883330741,64.19285714285581,9069.066772762808,0.9702022020063626,23,20.928688049316406
dim032,2,35,10,96.875,0.08548180569579895,50.6908730158717,9069.066742743003,0.9801353564750895,23,20.928688049316406
dim032,2,36,10,96.875,0.08463588706966842,204.98412698412568,9069.066665999393,0.9078619679979285,28,20.928688049316406
dim032,2,37,10,96.875,0.08543733518993733,54.725793650792326,9069.066677141871,0.9744652172827796,21,20.928688049316406
dim032,2,38,10,96.875,0.08532141298725948,73.32301587301453,9069.066761324795,0.9669581944180271,22,20.928688049316406
dim032,2,39,10,96.875,0.08506635090397248,108.41547619047485,9069.066764886715,0.9515426724384766,25,20.928688049316406
dim032,2,40,10,96.875,0.08495410706588635,129.3432539682526,9069.066728289828,0.940234232696594,26,20.928688049316406
dim032,2,41,10,96.875,0.0845915880660718,218.62936507936374,9069.066747576955,0.899195865399626,27,20.928688049316406
dim032,2,42,10,96.875,0.08447390046611396,260.7757936507923,9069.066700640311,0.8839438852839527,31,20.928688049316406
dim032,2,43,10,96.875,0.0858809897475904,5.049206349205023,9069.066958770618,0.9979148959588116,18,20.928688049316406
dim032,2,44,10,96.875,0.0846595974136653,201.72341269841138,9069.066851116497,0.9102499208763902,27,20.928688049316406
dim032,2,45,10,96.875,0.0858809897475904,5.049206349205023,9069.067341065222,0.9979148959588116,18,20.928688049316406
dim032,2,46,10,96.875,0.08451801069259166,230.7253968253955,9069.067340419375,0.8937322024070355,30,20.928688049316406
dim032,2,47,10,96.875,0.08475725018899595,177.02539682539552,9069.067428563932,0.9195395622865067,28,20.928688049316406
dim032,2,48,10,96.875,0.0846097600401579,212.58373015872886,9069.06741666042,0.9054647266718685,29,20.928688049316406
dim032,2,49,10,96.875,0.08525098361874485,80.2571428571415,9069.06735978595,0.9635906227468332,23,20.928688049316406
dim032,2,50,10,96.875,0.08581284676947286,12.33174603174471,9069.067398816742,0.9948229127859923,20,20.928688049316406
dim032,2,51,10,96.875,0.08576166873208395,23.15992063491932,9069.067970755013,0.9907077199499653,22,20.928688049316406
dim032,2,52,10,96.875,0.08486383073017754,148.78214285714148,9069.067996680988,0.9287086072366367,27,20.928688049316406
dim032,2,53,10,96.875,0.08452364323158229,225.91190476190346,9069.067938122236,0.8957030790480659,29,20.928688049316406
dim032,2,54,10,96.875,0.08522795095302454,85.06865079364945,9069.06805352219,0.9614407509192637,23,20.928688049316406
dim032,2,55,10,96.875,0.08517811357951713,95.92896825396691,9069.0684845749,0.9570462175914947,25,20.928688049316406
dim032,2,56,10,96.875,0.08591003239619985,2.282936507935177,9069.068302497575,0.9989584001515054,17,20.928688049316406
dim032,2,57,10,96.875,0.08582535603075574,12.166666666665346,9069.068369362543,0.9948395810956928,19,20.928688049316406
dim032,2,58,10,96.875,0.08560770422817152,32.34682539682409,9069.068335774475,0.9874921455253748,19,20.928688049316406
dim032,2,59,10,96.875,0.08563016935991485,29.813888888887575,9069.068404390198,0.9885379143903785,18,20.928688049316406
dim032,2,60,10,96.875,0.08513429573846197,101.13293650793514,9069.068362417724,0.9547295191561345,23,20.928688049316406
dim032,2,61,10,96.875,0.08494994753875315,135.45396825396688,9069.068362061995,0.9379613727132028,27,20.928688049316406
dim032,2,62,10,96.875,0.08480564420662176,166.89285714285586,9069.068439731478,0.9229000406069068,26,20.928688049316406
dim032,2,63,10,96.875,0.08485819819118691,153.59563492063353,9069.068334102798,0.9268409407671432,28,20.928688049316406
dim032,2,64,10,96.875,0.08447390046611396,260.7757936507923,9069.068380348876,0.8839438852839527,31,20.928688049316406
dim032,2,65,10,96.875,0.0846585483807889,203.70793650793522,9069.068425640045,0.9064518168105727,29,20.928688049316406
dim032,2,66,10,96.875,0.08499978491226057,124.59365079364942,9069.06848907925,0.9424985170168312,25,20.928688049316406
dim032,2,67,10,96.875,0.08591003239619985,2.282936507935177,9069.068516921248,0.9989584001515054,17,20.928688049316406
dim032,2,68,10,96.875,0.08471634058133949,184.34047619047482,9069.068492912795,0.9148455790475325,28,20.928688049316406
dim032,2,69,10,96.875,0.08469340036853563,187.8206349206336,9069.068599923181,0.9110374518355997,27,20.928688049316406
dim032,2,70,10,96.875,0.08551554623283794,41.98055555555425,9069.068505722036,0.9832900130381121,21,20.928688049316406
dim032,2,71,10,96.875,0.0848066169170483,164.90158730158595,9069.068426397327,0.9266351459181538,27,20.928688049316406
dim032,2,72,10,96.875,0.08448366881553039,253.9472222222209,9069.068481698221,0.8834624732667338,30,20.928688049316406
dim032,2,73,10,96.875,0.08553298373318786,39.8626984126971,9069.068444627665,0.9843264399840188,21,20.928688049316406
dim032,2,74,10,96.875,0.08448610667605305,250.83095238095103,9069.068481115612,0.8866649366077919,30,20.928688049316406
dim032,2,75,10,96.875,0.08578829339096049,14.516269841268521,9069.068425887994,0.9938219258221993,20,20.928688049316406
dim032,2,76,10,96.875,0.08532359949627508,70.20555555555427,9069.06835076482,0.9715225549257378,23,20.928688049316406
dim032,2,77,10,96.875,0.0846097600401579,212.58373015872886,9069.068435887028,0.9054647266718685,29,20.928688049316406
dim032,2,78,10,96.875,0.08508861789208777,105.88253968253831,9069.068566363174,0.9525112772849748,24,20.928688049316406
