dataset,run,indiv,L,delta,VAR,CNN,HV,ARI,clusters,time
sonar,1,0,10,93.06624754718463,38.21699440406494,98.63015873015891,806.80763747119,0.05032263905284565,16,11.754425287246704
sonar,1,1,10,93.06624754718463,38.21699440406494,98.63015873015891,1150.240627035293,0.05032263905284565,16,11.754425287246704
sonar,1,2,10,93.06624754718463,60.0,0.0,1227.7908843489888,0.0,1,11.754425287246704
sonar,1,3,10,93.06624754718463,60.0,0.0,1283.0368824280586,0.0,1,11.754425287246704
sonar,1,4,10,93.06624754718463,56.61930345313089,2.897619047619238,1300.267031790304,-0.004489580123458134,2,11.754425287246704
sonar,1,5,10,93.06624754718463,52.88791270272589,9.244841269841457,1356.3769802085699,-0.004529937328290689,3,11.754425287246704
sonar,1,6,10,93.06624754718463,39.26866668986667,81.84920634920655,1397.5384109292504,0.030304872734097606,15,11.754425287246704
sonar,1,7,10,93.06624754718463,39.117323850808745,90.89206349206367,1415.474230304687,0.054789184620352635,14,11.754425287246704
sonar,1,8,10,93.06624754718463,49.51906072292109,18.150000000000198,1451.6968073183668,-0.0030915884769026226,4,11.754425287246704
sonar,1,9,10,93.06624754718463,56.016915061901415,6.4341269841271735,1454.2165648706646,-0.002642376011587247,3,11.754425287246704
sonar,1,10,10,93.06624754718463,54.760141501367606,6.566666666666858,1467.9480833628245,-0.005614544240616501,3,11.754425287246704
sonar,1,11,10,93.06624754718463,54.760141501367606,6.566666666666858,1469.493688731908,-0.005614544240616501,3,11.754425287246704
sonar,1,12,10,93.06624754718463,47.54188326532271,22.889682539682738,1484.032058230792,0.014690153569699143,5,11.754425287246704
sonar,1,13,10,93.06624754718463,51.03405870461327,16.466269841270034,1484.5467536186663,0.008789177987404188,4,11.754425287246704
sonar,1,14,10,93.06624754718463,38.56901378365545,93.99523809523828,1485.2726554472847,0.04976677714510279,15,11.754425287246704
sonar,1,15,10,93.06624754718463,38.46472517912493,97.64682539682558,1492.1974909682438,0.05069439470282723,15,11.754425287246704
sonar,1,16,10,93.06624754718463,48.587239405528074,22.657936507936697,1495.234721561511,-0.0019863811422407658,5,11.754425287246704
sonar,1,17,10,93.06624754718463,56.61930345313089,2.897619047619238,1509.1710020142095,-0.004489580123458134,2,11.754425287246704
sonar,1,18,10,93.06624754718463,52.88791270272589,9.244841269841457,1512.5687582086905,-0.004529937328290689,3,11.754425287246704
sonar,1,19,10,93.06624754718463,51.93028936151758,13.752777777777958,1517.6726094096039,-0.00416838731509686,4,11.754425287246704
sonar,1,20,10,93.06624754718463,39.51639746492666,80.86587301587322,1518.2924441020623,0.03067661062706001,14,11.754425287246704
sonar,1,21,10,93.06624754718463,39.62068606945718,77.21428571428592,1520.0825763124305,0.02974907468844337,14,11.754425287246704
sonar,1,22,10,93.06624754718463,46.11490102152662,29.98373015873036,1520.9797128946236,0.016910612449312627,7,11.754425287246704
sonar,1,23,10,93.06624754718463,40.50265144985291,70.28928571428592,1523.1383312163643,0.038590760564001805,13,11.754425287246704
sonar,1,24,10,93.06624754718463,44.84495509982667,37.20714285714305,1525.28517656875,0.017265189579577647,9,11.754425287246704
sonar,1,25,10,93.06624754718463,52.29136443066444,12.781349206349393,1534.379130076557,-0.00416838731509686,4,11.754425287246704
sonar,1,26,10,93.06624754718463,49.51906072292109,18.150000000000198,1538.8135132350144,-0.0030915884769026226,4,11.754425287246704
sonar,1,27,10,93.06624754718463,41.90456074349197,59.23968253968275,1543.70195080998,0.047653043437823304,12,11.754425287246704
sonar,1,28,10,93.06624754718463,45.93219203080794,31.084523809524015,1552.2065697339422,0.021732856000877328,7,11.754425287246704
sonar,1,29,10,93.06624754718463,48.91011668477862,21.686507936508136,1555.6078427375294,-0.0034725943709675525,5,11.754425287246704
sonar,1,30,10,93.06624754718463,46.9564061677327,26.426190476190673,1555.9623788754773,0.012080469772573172,6,11.754425287246704
sonar,1,31,10,93.06624754718463,42.687635735699295,54.09761904761925,1559.4147348857487,0.03726228440416664,11,11.754425287246704
sonar,1,32,10,93.06624754718463,41.00567134588695,66.16468253968276,1563.5542149835564,0.03695188703992754,13,11.754425287246704
sonar,1,33,10,93.06624754718463,43.18228321562768,49.245634920635126,1563.834837084878,0.016481696112371633,11,11.754425287246704
sonar,1,34,10,93.06624754718463,43.114258735054634,51.29523809523829,1564.6831845544757,0.007280845841109486,11,11.754425287246704
sonar,1,35,10,93.06624754718463,42.32553265176916,56.17063492063512,1566.3940132073608,0.011352942673637454,12,11.754425287246704
sonar,1,36,10,93.06624754718463,41.77416873030042,60.46190476190496,1571.4610814983616,0.011872633947337992,12,11.754425287246704
sonar,1,37,10,93.06624754718463,51.03405870461327,16.466269841270034,1572.5172843259618,0.008789177987404188,4,11.754425287246704
sonar,1,38,10,93.06624754718463,42.80145860689704,52.343253968254174,1572.5734486985953,0.06328167519637845,11,11.754425287246704
sonar,1,39,10,93.06624754718463,40.750382224912904,69.30595238095259,1572.904422905929,0.03896249104358391,12,11.754425287246704
sonar,1,40,10,93.06624754718463,40.43577236728386,71.97103174603195,1574.357453658532,0.038590760564001805,13,11.754425287246704
sonar,1,41,10,93.06624754718463,39.068762545084404,91.40912698412717,1574.3122563584789,0.05088204213060721,14,11.754425287246704
sonar,1,42,10,93.06624754718463,40.12043483088613,74.62817460317481,1574.5652022091385,0.030864286403077302,13,11.754425287246704
sonar,1,43,10,93.06624754718463,51.79161566923548,15.367460317460507,1574.5738930370044,-0.00528330700930254,5,11.754425287246704
sonar,1,44,10,93.06624754718463,49.019311961492136,20.736111111111306,1576.7476971566225,-0.004206549861781827,5,11.754425287246704
sonar,1,45,10,93.06624754718463,52.38816394129694,11.830952380952567,1576.7311675261562,-0.0056448460517710365,4,11.754425287246704
sonar,1,46,10,93.06624754718463,47.042134503893756,25.47579365079385,1576.711226659109,0.013575138129614271,6,11.754425287246704
sonar,1,47,10,93.06624754718463,46.61464978295557,27.397619047619248,1576.8343066694613,0.018025636668159005,6,11.754425287246704
sonar,1,48,10,93.06624754718463,46.45665740630375,29.012301587301785,1576.797722890128,0.010965443706683505,7,11.754425287246704
sonar,1,49,10,93.06624754718463,41.75999324912181,62.143650793651005,1576.7138820195323,0.011872633947337992,12,11.754425287246704
sonar,1,50,10,93.06624754718463,49.019311961492136,20.736111111111306,1576.6355744308266,-0.004206549861781827,5,11.754425287246704
sonar,1,51,10,93.06624754718463,52.38816394129694,11.830952380952567,1576.5213300552143,-0.0056448460517710365,4,11.754425287246704
sonar,1,52,10,93.06624754718463,40.93760223679927,67.38690476190497,1576.6314920417353,0.008603665164674573,13,11.754425287246704
sonar,1,53,10,93.06624754718463,47.042134503893756,25.47579365079385,1576.7178054662427,0.013575138129614271,6,11.754425287246704
sonar,1,54,10,93.06624754718463,44.05528094249725,42.34920634920655,1576.94896462286,0.025423587510867644,10,11.754425287246704
sonar,1,55,10,93.06624754718463,45.09268587488667,36.22380952380971,1577.1143986752832,0.017636870787497774,8,11.754425287246704
sonar,1,56,10,93.06624754718463,42.29824236883333,57.40674603174624,1577.0295405249344,0.014197404596202296,11,11.754425287246704
sonar,1,57,10,93.06624754718463,56.016915061901415,6.4341269841271735,1577.0325654068092,-0.002642376011587247,3,11.754425287246704
sonar,1,58,10,93.06624754718463,51.430540600088634,16.338888888889073,1577.058194339929,-0.00528330700930254,5,11.754425287246704
sonar,1,59,10,93.06624754718463,43.6221314307452,47.82341269841291,1577.1241484434306,0.06997785002414675,9,11.754425287246704
sonar,1,60,10,93.06624754718463,45.818432722126786,32.53968253968275,1577.215477749448,0.026183500324821214,7,11.754425287246704
sonar,1,61,10,93.06624754718463,45.229101798427216,36.07619047619068,1577.2668311607167,0.02245940580565515,8,11.754425287246704
sonar,1,62,10,93.06624754718463,43.68203197705663,46.65952380952402,1577.2668311607167,0.017596785478895198,10,11.754425287246704
sonar,1,63,10,93.06624754718463,44.30301171755725,41.36587301587321,1577.2246833970435,0.025795274109675363,9,11.754425287246704
sonar,1,64,10,93.06624754718463,38.81674455871544,93.01190476190494,1577.1705460980056,0.050138532217286154,14,11.754425287246704
sonar,1,65,10,93.06624754718463,39.86841684451717,76.23095238095259,1577.205853869271,0.03012081200366212,13,11.754425287246704
sonar,1,66,10,93.06624754718463,41.57188157054904,62.62817460317483,1577.395608461971,0.04123239581674832,12,11.754425287246704
sonar,1,67,10,93.06624754718463,47.54188326532271,22.889682539682738,1577.395608461971,0.014690153569699143,5,11.754425287246704
sonar,1,68,10,93.06624754718463,43.0470727644899,52.26468253968274,1577.395608461971,0.009752379137436163,10,11.754425287246704
sonar,1,69,10,93.06624754718463,42.616734041229115,55.218650793650994,1577.486355359953,0.017464684870574284,11,11.754425287246704
sonar,1,70,10,93.06624754718463,44.5550297039262,39.76309523809544,1577.5532813591858,0.026538647076331797,9,11.754425287246704
sonar,1,71,10,93.06624754718463,45.68017404443898,32.68730158730178,1577.652047927459,0.020989500899995364,7,11.754425287246704
sonar,1,72,10,93.06624754718463,44.72935303699826,38.66230158730179,1577.731720015356,0.02134435432657597,9,11.754425287246704
sonar,1,73,10,93.06624754718463,44.5550297039262,39.76309523809544,1577.7851593257537,0.026538647076331797,9,11.754425287246704
sonar,1,74,10,93.06624754718463,40.92996569876016,68.80238095238114,1577.7346709386497,0.02549407559836332,12,11.754425287246704
sonar,1,75,10,93.06624754718463,43.96099536115356,44.10357142857163,1577.5455676860383,0.010552166528908934,10,11.754425287246704
sonar,1,76,10,93.06624754718463,38.81674455871544,93.01190476190494,1577.6453982631297,0.050138532217286154,14,11.754425287246704
sonar,1,77,10,93.06624754718463,39.86841684451717,76.23095238095259,1577.650226603928,0.03012081200366212,13,11.754425287246704
sonar,1,78,10,93.06624754718463,44.30301171755725,41.36587301587321,1577.6777642711609,0.025795274109675363,9,11.754425287246704
sonar,1,79,10,93.06624754718463,40.368165605946125,73.64484126984148,1577.6187626832516,0.031236023487273952,12,11.754425287246704
sonar,1,80,10,93.06624754718463,45.52805399027942,33.52023809523829,1577.6187626832516,0.013929450216234983,8,11.754425287246704
sonar,1,81,10,93.06624754718463,43.37440065568521,48.80674603174624,1577.31564855167,0.0696061535657249,10,11.754425287246704
sonar,1,82,10,93.06624754718463,41.46167587533219,64.33174603174623,1577.2816340726142,0.010928483640754612,12,11.754425287246704
sonar,1,83,10,93.06624754718463,43.43001399068767,48.26230158730179,1577.4487718674231,0.01685339264486958,10,11.754425287246704
sonar,1,84,10,93.06624754718463,40.14475970799008,74.1591269841272,1577.3494293681624,0.03207393547779999,13,11.754425287246704
sonar,1,85,10,93.06624754718463,40.39249048305008,73.17579365079386,1577.381712094629,0.03244567173401362,12,11.754425287246704
sonar,1,86,10,93.06624754718463,42.15229151855196,58.25634920634941,1577.381712094629,0.048024753372517597,11,11.754425287246704
sonar,1,87,10,93.06624754718463,43.86639391174366,45.58730158730179,1577.3766092425512,0.014356893212520561,10,11.754425287246704
sonar,1,88,10,93.06624754718463,41.253468963264545,65.14722222222242,1577.6579723686157,0.029684482213648104,12,11.754425287246704
sonar,1,89,10,93.06624754718463,41.253468963264545,65.14722222222242,1577.6579723686157,0.029684482213648104,12,11.754425287246704
sonar,1,90,10,93.06624754718463,45.432443269378986,33.670634920635116,1577.5817613596967,0.020617823234080585,8,11.754425287246704
sonar,1,91,10,93.06624754718463,43.96099536115356,44.10357142857163,1577.524874935813,0.010552166528908934,10,11.754425287246704
sonar,1,92,10,93.06624754718463,43.75984323306909,45.709126984127195,1577.4451258650417,0.01946237473408354,10,11.754425287246704
sonar,1,93,10,93.06624754718463,41.505420107315906,63.57857142857165,1577.599860604784,0.03806704000560536,12,11.754425287246704
sonar,1,94,10,93.06624754718463,45.344703861255624,34.62103174603194,1577.4417772339677,0.01838023297238625,8,11.754425287246704
sonar,1,95,10,93.06624754718463,51.430540600088634,16.338888888889073,1577.535464840837,-0.00528330700930254,5,11.754425287246704
sonar,1,96,10,93.06624754718463,48.587239405528074,22.657936507936697,1577.535464840837,-0.0019863811422407658,5,11.754425287246704
sonar,1,97,10,93.06624754718463,46.45665740630375,29.012301587301785,1577.6413595406382,0.010965443706683505,7,11.754425287246704
sonar,1,98,10,93.06624754718463,46.61464978295557,27.397619047619248,1577.6413595406382,0.018025636668159005,6,11.754425287246704
sonar,1,99,10,93.06624754718463,39.26866668986667,81.84920634920655,1577.6676492248528,0.030304872734097606,15,11.754425287246704
