dataset,run,indiv,L,delta,VAR,CNN,HV,ARI,clusters,time
wine_kind,4,0,10,98.75936632098589,8.909433621587963,828.7289682539532,354.40567255047563,0.04198479709448102,27,25.360039710998535
wine_kind,4,1,10,98.75936632098589,12.000000000000002,0.0,1555.5077742148042,0.0,1,25.360039710998535
wine_kind,4,2,10,98.75936632098589,12.000000000000002,0.0,1692.3516531722034,0.0,1,25.360039710998535
wine_kind,4,3,10,98.75936632098589,11.269676333115212,137.70912698411286,1713.124012691827,-0.03680437647393625,13,25.360039710998535
wine_kind,4,4,10,98.75936632098589,11.106897462399711,138.3170634920497,2106.8807304180377,-0.0875776886420907,2,25.360039710998535
wine_kind,4,5,10,98.75936632098589,10.487732917194865,255.86746031744553,2128.500760933228,-0.09560097953037593,20,25.360039710998535
wine_kind,4,6,10,98.75936632098589,10.290991962484847,374.9396825396678,2137.9098776225483,-0.09347253903137209,20,25.360039710998535
wine_kind,4,7,10,98.75936632098589,9.28104703646467,617.2904761904607,2183.399985038084,0.13384997759756626,22,25.360039710998535
wine_kind,4,8,10,98.75936632098589,10.87262279496669,145.78492063490683,2211.275697352694,-0.09352723051630427,5,25.360039710998535
wine_kind,4,9,10,98.75936632098589,9.585897838766494,514.4876984126831,2231.97393394179,0.13487829231912332,7,25.360039710998535
wine_kind,4,10,10,98.75936632098589,9.2629475479936,637.936111111096,2259.1536597648737,0.03568417450113831,9,25.360039710998535
wine_kind,4,11,10,98.75936632098589,11.403479266246558,87.49404761903317,2290.849611783905,-0.014985799300005917,13,25.360039710998535
wine_kind,4,12,10,98.75936632098589,11.730205849798718,13.169841269826712,2298.044024842851,-0.008680347961342361,5,25.360039710998535
wine_kind,4,13,10,98.75936632098589,10.295476171329462,352.1039682539535,2323.9923416256765,-0.08871162759932542,23,25.360039710998535
wine_kind,4,14,10,98.75936632098589,10.611742380207584,204.4043650793508,2330.461086560825,-0.09001881142075244,15,25.360039710998535
wine_kind,4,15,10,98.75936632098589,11.481759779927366,68.10793650792188,2330.859779256505,-0.014489097979818477,13,25.360039710998535
wine_kind,4,16,10,98.75936632098589,9.673223297461874,509.44484126982604,2331.5362858192634,0.13101190065866544,8,25.360039710998535
wine_kind,4,17,10,98.75936632098589,11.44024922832939,75.91706349204895,2341.282732380415,-0.010967094185011933,12,25.360039710998535
wine_kind,4,18,10,98.75936632098589,11.841967869988169,4.421428571414031,2342.643950627751,-0.014977021990247507,2,25.360039710998535
wine_kind,4,19,10,98.75936632098589,9.875497789118702,447.9801587301432,2344.556185273772,0.2188977716128568,16,25.360039710998535
wine_kind,4,20,10,98.75936632098589,11.35515263157801,98.12738095236655,2345.307319489329,-0.017857086477352693,15,25.360039710998535
wine_kind,4,21,10,98.75936632098589,9.53523316192323,519.8380952380801,2356.586999774059,0.13769983301562388,7,25.360039710998535
wine_kind,4,22,10,98.75936632098589,11.76725544674137,9.331746031731498,2362.915813798859,-0.004957920385223627,4,25.360039710998535
wine_kind,4,23,10,98.75936632098589,11.511225036248163,53.080555555540926,2363.170929023636,-0.003931689872134336,11,25.360039710998535
wine_kind,4,24,10,98.75936632098589,10.21482747310335,381.55198412696853,2363.9918668022324,0.25113813025089543,9,25.360039710998535
wine_kind,4,25,10,98.75936632098589,9.312969399980869,601.5563492063338,2370.695314969744,0.13731580706850677,21,25.360039710998535
wine_kind,4,26,10,98.75936632098589,10.14980629836618,396.07063492061934,2388.095271101137,0.2501075514842833,10,25.360039710998535
wine_kind,4,27,10,98.75936632098589,10.650357335295864,195.46428571427148,2389.2282218129158,-0.09772369083262215,14,25.360039710998535
wine_kind,4,28,10,98.75936632098589,9.805041979082125,482.1480158730005,2390.704232341608,0.22491651808412694,18,25.360039710998535
wine_kind,4,29,10,98.75936632098589,10.060266803837578,404.4428571428413,2391.7962081015817,0.24451124513461645,12,25.360039710998535
wine_kind,4,30,10,98.75936632098589,10.310298312703251,337.1603174603026,2392.1810184966703,-0.08746122142496404,21,25.360039710998535
wine_kind,4,31,10,98.75936632098589,9.489436704734938,527.8162698412546,2396.3413134404086,0.13371197382541491,10,25.360039710998535
wine_kind,4,32,10,98.75936632098589,11.553208357653121,50.841269841255276,2396.4996765298806,-0.016327089447309276,11,25.360039710998535
