dataset,run,indiv,L,delta,VAR,CNN,HV,ARI,clusters,time
s2,3,22,10,98.58578643762691,0.5872170565812004,33.02460317460736,993.8882632951379,0.347446398457017,5,22.527272701263428
s2,3,23,10,98.58578643762691,0.36470183362825104,47.44166666667089,994.159173073453,0.46730466024741535,7,22.527272701263428
s2,3,24,10,98.58578643762691,0.09479908420234882,157.5158730158772,995.1615299658183,0.7597326865692698,19,22.527272701263428
s2,3,25,10,98.58578643762691,0.1046984497441066,127.70912698413112,995.2253299113104,0.7453978027967098,15,22.527272701263428
s2,3,26,10,98.58578643762691,0.0901422746461854,161.54325396825814,995.6355118735626,0.7646978103534873,18,22.527272701263428
s2,3,27,10,98.58578643762691,0.10327283471759179,134.3813492063534,995.7693506725861,0.7603462547484812,15,22.527272701263428
s2,3,28,10,98.58578643762691,0.09702956516090934,145.23174603175022,996.0748825420762,0.7636198276391868,18,22.527272701263428
s2,3,29,10,98.58578643762691,0.3376145854233105,55.720634920639206,996.0995128193485,0.4862689403680895,9,22.527272701263428
s2,3,30,10,98.58578643762691,0.27918096802712494,55.86825396825821,1002.6206591823211,0.5365825450242014,8,22.527272701263428
s2,3,31,10,98.58578643762691,0.5489493123548524,38.84007936508356,1002.6754960753597,0.3524199913622366,6,22.527272701263428
s2,3,32,10,98.58578643762691,0.6575620919455193,32.05277777778199,1002.7332576873991,0.2739865724196876,4,22.527272701263428
s2,3,33,10,98.58578643762691,0.09677548121485578,145.39682539682957,1002.8176198512135,0.7641417391658674,17,22.527272701263428
s2,3,34,10,98.58578643762691,0.49581513521222853,39.43452380952798,1003.8921782534339,0.32763135269455146,6,22.527272701263428
s2,3,35,10,98.58578643762691,0.10629102578890427,125.66507936508351,1004.1616302092098,0.7512598580801589,14,22.527272701263428
s2,3,36,10,98.58578643762691,0.12480378727024226,110.29365079365496,1010.3345851041956,0.7173073910016954,13,22.527272701263428
s2,3,37,10,98.58578643762691,0.11213719290579709,121.80674603175012,1010.6337366956355,0.7403650009634059,14,22.527272701263428
