dataset,run,indiv,L,delta,VAR,CNN,HV,ARI,clusters,time
fruit,2,0,10,96.66295677867001,34.0,0.0,3710.635777149383,0.0,1,15.14154601097107
fruit,2,1,10,96.66295677867001,34.0,0.0,6400.002282156154,0.0,1,15.14154601097107
fruit,2,2,10,96.66295677867001,11.194428553895575,291.8519841269838,6499.182108771421,0.4752160878441314,23,15.14154601097107
fruit,2,3,10,96.66295677867001,24.05345209835759,10.87341269841248,6912.283227270791,0.19678233415142796,2,15.14154601097107
fruit,2,4,10,96.66295677867001,30.432782329840144,9.440476190475966,6942.395044449833,0.11632359614938227,2,15.14154601097107
fruit,2,5,10,96.66295677867001,19.438860166964368,18.582142857142593,7010.504737361687,0.36254879454966615,3,15.14154601097107
fruit,2,6,10,96.66295677867001,23.89899684406674,18.13095238095209,7036.101603621155,0.2008576187765162,3,15.14154601097107
fruit,2,7,10,96.66295677867001,33.36058646406334,8.12777777777756,7049.105573510489,0.004649047791623424,2,15.14154601097107
fruit,2,8,10,96.66295677867001,30.432782329840144,9.440476190475966,7050.341357141551,0.11632359614938227,2,15.14154601097107
fruit,2,9,10,96.66295677867001,15.245327563932468,49.63650793650761,7053.272792810895,0.6176296927597942,4,15.14154601097107
fruit,2,10,10,96.66295677867001,17.644991463152373,48.696031746031466,7100.687746013176,0.5125471674220411,4,15.14154601097107
fruit,2,11,10,96.66295677867001,11.436428805536359,251.94246031746005,7150.408843159549,0.533699599657363,22,15.14154601097107
fruit,2,12,10,96.66295677867001,11.564079266431696,230.68293650793618,7152.984505443168,0.5432575915619501,20,15.14154601097107
fruit,2,13,10,96.66295677867001,11.31063540215833,279.60436507936475,7154.492684146118,0.4820420837229698,21,15.14154601097107
fruit,2,14,10,96.66295677867001,11.324533898604232,270.4289682539679,7186.595588024729,0.48775191654391725,21,15.14154601097107
fruit,2,15,10,96.66295677867001,11.376251335376741,262.50753968253935,7186.625992886653,0.494997897758961,18,15.14154601097107
fruit,2,16,10,96.66295677867001,18.624031436382857,28.827777777777566,7188.181692387162,0.3680386363435342,4,15.14154601097107
